Sport,Dport,Dur,SrcBytes,DstBytes,sTtl,dTtl,SrcLoss,DstLoss,SrcLoad,DstLoad,SrcPkts,DstPkts,SrcWin,DstWin,SrcTCPBase,DstTCPBase,sMeanPktSz,dMeanPktSz,SrcJitter,DstJitter,StartTime,LastTime,SIntPkt,DIntPkt,TcpRtt,SynAck,AckDat,Trans,Min,Max,Sum,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_login,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_telnet_login,label,SrcAddr_192.170.11.129,SrcAddr_192.170.11.171,SrcAddr_192.170.11.197,SrcAddr_192.170.11.27,SrcAddr_192.170.11.53,SrcAddr_fe80::b0c5:54ff:fe44:fa4,DstAddr_192.170.11.1,DstAddr_192.170.11.129,DstAddr_192.170.11.171,DstAddr_192.170.11.197,DstAddr_192.170.11.27,DstAddr_192.170.11.53,DstAddr_224.0.0.251,DstAddr_239.255.255.250,DstAddr_255.255.255.255,DstAddr_52.1.151.223,DstAddr_54.193.40.55,DstAddr_54.194.162.25,DstAddr_54.194.162.61,DstAddr_54.254.189.170,DstAddr_54.254.189.209,DstAddr_54.254.191.105,DstAddr_ff02::1,DstAddr_ff02::16,DstAddr_ff02::1:2,DstAddr_ff02::c,DstAddr_ff02::fb,Proto_ipv6-icmp,Proto_tcp,Proto_udp,State_0,State_1,State_2,State_3,State_4
55859.0,1900.0,3.6e-05,1,0,1.0,0.0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,179.0,0.0,0,0,1608724578.897376,1608724578.897412,0,0,0,0,0,1.0,3.6e-05,3.6e-05,3.6e-05,2,9,0,0,0,17,3,3,18,3,1,4,0,normal,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
546.0,547.0,3.2e-05,0,0,1.0,0.0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,114.0,0.0,0,0,1608724591.060912,1608724591.060944,0,0,0,0,0,1.0,3.2e-05,3.2e-05,3.2e-05,2,10,0,0,0,6,2,2,6,2,2,2,0,normal,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
3603.0,55859.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,263.0,0.0,1,0,1608724593.914029,1608724593.914029,2,0,0,0,0,1.0,0.0,0.0,0.0,2,15,0,0,0,4,18,19,4,1,3,3,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3179.0,55859.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,262.0,0.0,1,0,1608724593.914887,1608724593.914887,2,0,0,0,0,1.0,0.0,0.0,0.0,2,16,0,0,0,5,19,20,5,1,3,3,0,normal,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
54739.0,55859.0,0.0,2,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,467.0,0.0,1,0,1608724593.916356,1608724593.916356,2,0,0,0,0,1.0,0.0,0.0,0.0,2,17,0,0,0,6,20,21,6,1,1,3,0,normal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3437.0,55859.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,263.0,0.0,1,0,1608724593.918326,1608724593.918326,2,0,0,0,0,1.0,0.0,0.0,0.0,2,18,0,0,0,3,21,22,3,1,3,3,0,normal,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
34650.0,3208.0,0.0,1,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,466.0,0.0,1,0,1608724598.728721,1608724598.728721,2,0,0,0,0,1.0,0.0,0.0,0.0,2,19,0,0,0,22,6,6,23,3,1,3,0,normal,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
48862.0,1900.0,3.7e-05,1,0,1.0,0.0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,179.0,0.0,0,0,1608724599.063245,1608724599.063282,0,0,0,0,0,1.0,3.7e-05,3.7e-05,3.7e-05,2,11,0,0,0,24,4,4,25,4,1,5,0,normal,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
54380.0,3614.0,0.0,1,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,466.0,0.0,0,0,1608724600.636046,1608724600.636046,0,0,0,0,0,1.0,0.0,0.0,0.0,2,20,0,0,0,24,5,5,25,2,1,2,0,normal,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3603.0,48862.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,263.0,0.0,1,0,1608724614.075985,1608724614.075985,2,0,0,0,0,1.0,0.0,0.0,0.0,2,21,0,0,0,6,25,26,6,1,4,4,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3437.0,48862.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,263.0,0.0,1,0,1608724614.077046,1608724614.077046,2,0,0,0,0,1.0,0.0,0.0,0.0,2,22,0,0,0,4,26,27,4,1,4,4,0,normal,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3179.0,48862.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,262.0,0.0,1,0,1608724614.077835,1608724614.077835,2,0,0,0,0,1.0,0.0,0.0,0.0,2,23,0,0,0,7,27,28,7,1,4,4,0,normal,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
59669.0,48862.0,0.0,2,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,467.0,0.0,1,0,1608724614.61083,1608724614.61083,2,0,0,0,0,1.0,0.0,0.0,0.0,2,24,0,0,0,7,28,29,7,1,1,4,0,normal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
56383.0,1900.0,3.9e-05,1,0,1.0,0.0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,179.0,0.0,0,0,1608724619.620093,1608724619.620132,1,0,0,0,0,1.0,3.9e-05,3.9e-05,3.9e-05,2,12,0,0,0,30,5,5,31,5,1,6,0,normal,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
39286.0,3208.0,0.0,1,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,466.0,0.0,0,0,1608724619.636272,1608724619.636272,1,0,0,0,0,1.0,0.0,0.0,0.0,2,25,0,0,0,30,8,8,31,4,1,4,0,normal,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3437.0,56383.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,263.0,0.0,2,0,1608724634.634117,1608724634.634117,3,0,0,0,0,1.0,0.0,0.0,0.0,2,26,0,0,0,5,31,32,5,1,5,5,0,normal,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3179.0,56383.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,262.0,0.0,2,0,1608724634.635112,1608724634.635112,3,0,0,0,0,1.0,0.0,0.0,0.0,2,27,0,0,0,9,32,33,9,1,5,5,0,normal,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3603.0,56383.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,263.0,0.0,2,0,1608724634.636409,1608724634.636409,3,0,0,0,0,1.0,0.0,0.0,0.0,2,28,0,0,0,7,33,34,7,1,5,5,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
60034.0,56383.0,0.0,2,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,467.0,0.0,2,0,1608724634.637994,1608724634.637994,3,0,0,0,0,1.0,0.0,0.0,0.0,2,29,0,0,0,8,34,35,8,1,1,5,0,normal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
53236.0,45173.0,0.0,1,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,466.0,0.0,0,0,1608724707.636257,1608724707.636257,1,0,0,0,0,1.0,0.0,0.0,0.0,2,30,0,0,0,35,9,9,36,1,1,4,0,normal,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
546.0,547.0,3.1e-05,0,0,1.0,0.0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,114.0,0.0,0,0,1608724716.170498,1608724716.170529,0,0,0,0,0,1.0,3.1e-05,3.1e-05,3.1e-05,2,13,0,0,0,7,3,3,7,3,3,3,0,normal,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
42440.0,43589.0,0.0,1,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,466.0,0.0,0,0,1608724728.636362,1608724728.636362,1,0,0,0,0,1.0,0.0,0.0,0.0,2,31,0,0,0,36,10,10,37,1,1,5,0,normal,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
36598.0,54825.0,0.0,1,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,466.0,0.0,0,0,1608724749.666085,1608724749.666085,1,0,0,0,0,1.0,0.0,0.0,0.0,2,32,0,0,0,37,11,11,38,1,1,6,0,normal,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
39724.0,3614.0,0.0,1,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,466.0,0.0,0,0,1608724765.423349,1608724765.423349,1,0,0,0,0,1.0,0.0,0.0,0.0,2,33,0,0,0,38,8,8,39,3,1,3,0,normal,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
38219.0,3208.0,0.0,1,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,466.0,0.0,0,0,1608724784.545943,1608724784.545943,1,0,0,0,0,1.0,0.0,0.0,0.0,2,34,0,0,0,39,10,10,40,5,1,5,0,normal,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
42855.0,3614.0,0.0,1,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,466.0,0.0,0,0,1608724785.63631,1608724785.63631,1,0,0,0,0,1.0,0.0,0.0,0.0,2,35,0,0,0,40,9,9,41,4,1,4,0,normal,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
59955.0,1900.0,3.4e-05,1,0,1.0,0.0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,179.0,0.0,0,0,1608724789.322527,1608724789.322561,0,0,0,0,0,1.0,3.4e-05,3.4e-05,3.4e-05,2,14,0,0,0,41,6,6,42,6,1,7,0,normal,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3603.0,59955.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,263.0,0.0,2,0,1608724804.339902,1608724804.339902,3,0,0,0,0,1.0,0.0,0.0,0.0,2,36,0,0,0,10,42,43,10,1,6,6,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3179.0,59955.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,262.0,0.0,2,0,1608724804.340435,1608724804.340435,3,0,0,0,0,1.0,0.0,0.0,0.0,2,37,0,0,0,11,43,44,11,1,6,6,0,normal,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
39681.0,59955.0,0.0,2,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,467.0,0.0,2,0,1608724804.343083,1608724804.343083,3,0,0,0,0,1.0,0.0,0.0,0.0,2,38,0,0,0,12,44,45,12,1,1,6,0,normal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3437.0,59955.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,263.0,0.0,0,0,1608724804.388031,1608724804.388031,0,0,0,0,0,1.0,0.0,0.0,0.0,2,39,0,0,0,6,45,46,6,1,6,6,0,normal,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
44024.0,3208.0,0.0,1,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,466.0,0.0,0,0,1608724804.635345,1608724804.635345,0,0,0,0,0,1.0,0.0,0.0,0.0,2,40,0,0,0,46,12,12,47,6,1,6,0,normal,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
40689.0,3614.0,0.0,1,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,466.0,0.0,0,0,1608724806.63643,1608724806.63643,0,0,0,0,0,1.0,0.0,0.0,0.0,2,41,0,0,0,47,11,11,48,5,1,5,0,normal,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
46678.0,1900.0,4.996941,3,0,1.0,0.0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,176.5,0.0,1,0,1608724809.864237,1608724814.861178,2,0,0,0,0,1.0,4.996941,4.996941,4.996941,2,15,0,0,0,48,7,7,49,7,1,8,0,normal,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3437.0,46678.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,263.0,0.0,2,0,1608724824.875148,1608724824.875148,3,0,0,0,0,1.0,0.0,0.0,0.0,2,42,0,0,0,7,49,50,7,1,7,7,0,normal,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3179.0,46678.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,262.0,0.0,2,0,1608724824.875655,1608724824.875655,3,0,0,0,0,1.0,0.0,0.0,0.0,2,43,0,0,0,13,50,51,13,1,7,7,0,normal,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3603.0,46678.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,263.0,0.0,2,0,1608724824.876139,1608724824.876139,3,0,0,0,0,1.0,0.0,0.0,0.0,2,44,0,0,0,12,51,52,12,1,7,7,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
45408.0,46678.0,0.0,2,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,467.0,0.0,2,0,1608724824.878631,1608724824.878631,3,0,0,0,0,1.0,0.0,0.0,0.0,2,45,0,0,0,13,52,53,13,1,1,7,0,normal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
54454.0,3208.0,0.0,1,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,466.0,0.0,2,0,1608724825.636568,1608724825.636568,3,0,0,0,0,1.0,0.0,0.0,0.0,2,46,0,0,0,53,14,14,54,7,1,7,0,normal,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
546.0,547.0,2.8e-05,0,0,1.0,0.0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,114.0,0.0,0,0,1608724827.300232,1608724827.30026,0,0,0,0,0,1.0,2.8e-05,2.8e-05,2.8e-05,2,16,0,0,0,8,4,4,8,4,4,4,0,normal,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
58685.0,1900.0,3.8e-05,1,0,1.0,0.0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,179.0,0.0,0,0,1608724830.643325,1608724830.643363,0,0,0,0,0,1.0,3.8e-05,3.8e-05,3.8e-05,2,17,0,0,0,54,8,8,55,8,1,9,0,normal,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3179.0,58685.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,262.0,0.0,1,0,1608724845.657212,1608724845.657212,2,0,0,0,0,1.0,0.0,0.0,0.0,2,47,0,0,0,15,55,56,15,1,8,8,0,normal,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3603.0,58685.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,263.0,0.0,1,0,1608724845.658492,1608724845.658492,2,0,0,0,0,1.0,0.0,0.0,0.0,2,48,0,0,0,13,56,57,13,1,8,8,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3437.0,58685.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,263.0,0.0,1,0,1608724845.659052,1608724845.659052,2,0,0,0,0,1.0,0.0,0.0,0.0,2,49,0,0,0,8,57,58,8,1,8,8,0,normal,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
57499.0,58685.0,0.0,2,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,467.0,0.0,1,0,1608724845.663377,1608724845.663377,2,0,0,0,0,1.0,0.0,0.0,0.0,2,50,0,0,0,14,58,59,14,1,1,8,0,normal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
49521.0,1900.0,0.0,1,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,466.0,0.0,1,0,1608724857.068384,1608724857.068384,2,0,0,0,0,1.0,0.0,0.0,0.0,2,51,0,0,0,59,15,15,60,9,1,7,0,normal,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
46770.0,49152.0,0.026711,3,0,64.0,64.0,0,0,0,0,6,5,17828.0,14480.0,4094605950.0,5304505.0,81.333336,335.0,0,0,1608724861.085457,1608724861.112168,1,0,0,0,0,1.0,0.026711,0.026711,0.026711,2,1,1,0,0,16,60,61,16,1,1,9,0,normal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
46775.0,49152.0,0.01905,3,0,64.0,64.0,0,0,1,0,6,5,17828.0,14480.0,2849268258.0,1904766284.0,81.333336,335.0,0,0,1608724864.17359,1608724864.19264,1,0,0,0,0,1.0,0.01905,0.01905,0.01905,2,2,1,0,0,17,61,62,17,2,1,10,0,normal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1900.0,1900.0,4.004784,3,0,1.0,0.0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,176.0,0.0,1,0,1608724884.362362,1608724888.367146,2,0,0,0,0,1.0,4.004784,4.004784,4.004784,2,18,0,0,0,62,9,9,63,10,1,10,0,normal,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
