Sport,Dport,Dur,SrcBytes,DstBytes,sTtl,dTtl,SrcLoss,DstLoss,SrcLoad,DstLoad,SrcPkts,DstPkts,SrcWin,DstWin,SrcTCPBase,DstTCPBase,sMeanPktSz,dMeanPktSz,SrcJitter,DstJitter,StartTime,LastTime,SIntPkt,DIntPkt,TcpRtt,SynAck,AckDat,Trans,Min,Max,Sum,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_login,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_telnet_login,label,SrcAddr_192.170.11.129,SrcAddr_192.170.11.171,SrcAddr_192.170.11.197,SrcAddr_192.170.11.27,SrcAddr_192.170.11.53,SrcAddr_fe80::b0c5:54ff:fe44:fa4,DstAddr_192.170.11.1,DstAddr_192.170.11.129,DstAddr_192.170.11.171,DstAddr_192.170.11.197,DstAddr_192.170.11.27,DstAddr_192.170.11.53,DstAddr_224.0.0.251,DstAddr_239.255.255.250,DstAddr_255.255.255.255,DstAddr_52.1.151.223,DstAddr_54.193.40.55,DstAddr_54.194.162.25,DstAddr_54.194.162.61,DstAddr_54.254.189.170,DstAddr_54.254.189.209,DstAddr_54.254.191.105,DstAddr_ff02::1,DstAddr_ff02::16,DstAddr_ff02::1:2,DstAddr_ff02::c,DstAddr_ff02::fb,Proto_ipv6-icmp,Proto_tcp,Proto_udp,State_0,State_1,State_2,State_3,State_4
3179.0,43594.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,262.0,0.0,2,0,1608668682.601676,1608668682.601676,3,0,0,0,0,1.0,0.0,0.0,0.0,2,49,0,0,0,14,69,69,14,1,8,8,0,normal,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3437.0,43594.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,263.0,0.0,2,0,1608668682.602176,1608668682.602176,3,0,0,0,0,1.0,0.0,0.0,0.0,2,50,0,0,0,9,70,70,9,1,7,8,0,normal,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3603.0,43594.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,263.0,0.0,2,0,1608668682.603215,1608668682.603215,3,0,0,0,0,1.0,0.0,0.0,0.0,2,51,0,0,0,17,71,71,17,1,9,9,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
58340.0,43594.0,0.0,2,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,467.0,0.0,2,0,1608668683.064806,1608668683.064806,3,0,0,0,0,1.0,0.0,0.0,0.0,2,52,0,0,0,19,72,72,19,1,1,10,0,normal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
57421.0,1900.0,3.7e-05,1,0,1.0,0.0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,179.0,0.0,0,0,1608668688.256641,1608668688.256678,0,0,0,0,0,1.0,3.7e-05,3.7e-05,3.7e-05,2,23,0,0,0,74,14,14,74,14,1,14,0,normal,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
37187.0,3208.0,0.0,1,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,466.0,0.0,1,0,1608668694.123805,1608668694.123805,2,0,0,0,0,1.0,0.0,0.0,0.0,2,53,0,0,0,74,15,15,74,5,1,7,0,normal,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3437.0,57421.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,263.0,0.0,1,0,1608668703.268753,1608668703.268753,2,0,0,0,0,1.0,0.0,0.0,0.0,2,54,0,0,0,10,75,75,10,1,8,9,0,normal,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3179.0,57421.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,262.0,0.0,1,0,1608668703.269142,1608668703.269142,2,0,0,0,0,1.0,0.0,0.0,0.0,2,55,0,0,0,16,76,76,16,1,9,9,0,normal,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3603.0,57421.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,263.0,0.0,1,0,1608668703.27032,1608668703.27032,2,0,0,0,0,1.0,0.0,0.0,0.0,2,56,0,0,0,18,77,77,18,1,10,10,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
45221.0,57421.0,0.0,2,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,467.0,0.0,1,0,1608668704.063224,1608668704.063224,2,0,0,0,0,1.0,0.0,0.0,0.0,2,57,0,0,0,20,78,78,20,1,1,11,0,normal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
56635.0,1900.0,3.8e-05,1,0,1.0,0.0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,179.0,0.0,0,0,1608668709.071917,1608668709.071955,0,0,0,0,0,1.0,3.8e-05,3.8e-05,3.8e-05,2,24,0,0,0,79,15,15,79,15,1,15,0,normal,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3603.0,56635.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,263.0,0.0,2,0,1608668724.089216,1608668724.089216,3,0,0,0,0,1.0,0.0,0.0,0.0,2,58,0,0,0,19,80,80,19,1,11,11,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3437.0,56635.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,263.0,0.0,2,0,1608668724.089756,1608668724.089756,3,0,0,0,0,1.0,0.0,0.0,0.0,2,59,0,0,0,11,81,81,11,1,9,10,0,normal,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3179.0,56635.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,262.0,0.0,2,0,1608668724.090243,1608668724.090243,3,0,0,0,0,1.0,0.0,0.0,0.0,2,60,0,0,0,17,82,82,17,1,10,10,0,normal,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
45696.0,56635.0,0.0,2,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,467.0,0.0,2,0,1608668724.09362,1608668724.09362,3,0,0,0,0,1.0,0.0,0.0,0.0,2,61,0,0,0,21,83,83,21,1,1,12,0,normal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
36385.0,3208.0,0.0,1,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,466.0,0.0,2,0,1608668734.218281,1608668734.218281,3,0,0,0,0,1.0,0.0,0.0,0.0,2,62,0,0,0,84,18,18,84,6,1,8,0,normal,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
546.0,547.0,3.1e-05,0,0,1.0,0.0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,114.0,0.0,0,0,1608668744.465825,1608668744.465856,0,0,0,0,0,1.0,3.1e-05,3.1e-05,3.1e-05,2,25,0,0,0,10,6,6,10,6,6,6,0,normal,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
54696.0,40200.0,0.0,1,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,466.0,0.0,0,0,1608668784.328065,1608668784.328065,1,0,0,0,0,1.0,0.0,0.0,0.0,2,63,0,0,0,86,22,22,86,1,1,10,0,normal,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
546.0,547.0,3.1e-05,0,0,1.0,0.0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,114.0,0.0,0,0,1608668853.586234,1608668853.586265,0,0,0,0,0,1.0,3.1e-05,3.1e-05,3.1e-05,2,26,0,0,0,11,7,7,11,7,7,7,0,normal,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
53489.0,1900.0,3.5e-05,1,0,1.0,0.0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,179.0,0.0,0,0,1608668877.60086,1608668877.600895,0,0,0,0,0,1.0,3.5e-05,3.5e-05,3.5e-05,2,27,0,0,0,87,16,16,87,16,1,16,0,normal,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3603.0,53489.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,263.0,0.0,2,0,1608668892.620072,1608668892.620072,3,0,0,0,0,1.0,0.0,0.0,0.0,2,64,0,0,0,20,88,88,20,1,12,12,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3179.0,53489.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,262.0,0.0,2,0,1608668892.620851,1608668892.620851,3,0,0,0,0,1.0,0.0,0.0,0.0,2,65,0,0,0,19,89,89,19,1,11,11,0,normal,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3437.0,53489.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,263.0,0.0,2,0,1608668892.621368,1608668892.621368,3,0,0,0,0,1.0,0.0,0.0,0.0,2,1,0,0,0,1,1,1,1,1,1,1,0,normal,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
40950.0,53489.0,0.0,2,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,467.0,0.0,2,0,1608668893.062819,1608668893.062819,3,0,0,0,0,1.0,0.0,0.0,0.0,2,2,0,0,0,1,1,1,1,1,1,1,0,normal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
56010.0,1900.0,3.6e-05,1,0,1.0,0.0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,179.0,0.0,0,0,1608668898.262373,1608668898.262409,0,0,0,0,0,1.0,3.6e-05,3.6e-05,3.6e-05,2,1,0,0,0,2,1,1,2,1,1,1,0,normal,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3603.0,56010.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,263.0,0.0,1,0,1608668913.279031,1608668913.279031,2,0,0,0,0,1.0,0.0,0.0,0.0,2,3,0,0,0,1,3,3,1,1,1,1,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
40818.0,56010.0,0.0,2,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,467.0,0.0,1,0,1608668914.062531,1608668914.062531,2,0,0,0,0,1.0,0.0,0.0,0.0,2,4,0,0,0,2,4,4,2,1,1,2,0,normal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
42755.0,1900.0,3.8e-05,1,0,1.0,0.0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,179.0,0.0,0,0,1608668919.125433,1608668919.125471,0,0,0,0,0,1.0,3.8e-05,3.8e-05,3.8e-05,2,2,0,0,0,5,2,2,5,2,1,2,0,normal,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3437.0,42755.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,263.0,0.0,1,0,1608668934.138202,1608668934.138202,2,0,0,0,0,1.0,0.0,0.0,0.0,2,5,0,0,0,1,6,6,1,1,1,2,0,normal,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3603.0,42755.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,263.0,0.0,1,0,1608668934.13897,1608668934.13897,2,0,0,0,0,1.0,0.0,0.0,0.0,2,6,0,0,0,2,7,7,2,1,2,2,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3179.0,42755.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,262.0,0.0,1,0,1608668934.140127,1608668934.140127,2,0,0,0,0,1.0,0.0,0.0,0.0,2,7,0,0,0,1,8,8,1,1,1,1,0,normal,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
58680.0,42755.0,0.0,2,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,467.0,0.0,1,0,1608668934.144149,1608668934.144149,2,0,0,0,0,1.0,0.0,0.0,0.0,2,8,0,0,0,3,9,9,3,1,1,3,0,normal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
55480.0,3208.0,0.0,1,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,466.0,0.0,1,0,1608668940.121279,1608668940.121279,2,0,0,0,0,1.0,0.0,0.0,0.0,2,9,0,0,0,10,2,2,10,1,1,1,0,normal,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
546.0,547.0,3e-05,0,0,1.0,0.0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,114.0,0.0,0,0,1608668972.697508,1608668972.697538,0,0,0,0,0,1.0,3e-05,3e-05,3e-05,2,3,0,0,0,1,1,1,1,1,1,1,0,normal,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
38125.0,53843.0,0.0,1,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,466.0,0.0,0,0,1608669035.122716,1608669035.122716,1,0,0,0,0,1.0,0.0,0.0,0.0,2,10,0,0,0,11,4,4,11,1,1,1,0,normal,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
42471.0,1900.0,0.002504,3,0,4.0,0.0,0,0,1,0,6,0,0.0,0.0,0.0,0.0,486.333344,0.0,0,0,1608669039.12194,1608669039.124444,1,0,0,0,0,1.0,0.002504,0.002504,0.002504,2,4,0,0,0,12,3,3,12,3,1,3,0,normal,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
48379.0,1900.0,2.6e-05,3,0,4.0,0.0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,520.0,0.0,0,0,1608669039.125961,1608669039.125987,0,0,0,0,0,1.0,2.6e-05,2.6e-05,2.6e-05,2,5,0,0,0,13,4,4,13,4,1,4,0,normal,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52841.0,1900.0,0.005842,3,0,4.0,0.0,0,0,1,0,6,0,0.0,0.0,0.0,0.0,486.333344,0.0,0,0,1608669039.245247,1608669039.251089,1,0,0,0,0,1.0,0.005842,0.005842,0.005842,2,6,0,0,0,14,5,5,14,5,1,5,0,normal,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
56934.0,1900.0,1.7e-05,3,0,4.0,0.0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,520.0,0.0,0,0,1608669039.261145,1608669039.261162,0,0,0,0,0,1.0,1.7e-05,1.7e-05,1.7e-05,2,7,0,0,0,15,6,6,15,6,1,6,0,normal,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
32865.0,1900.0,0.001104,3,0,1.0,0.0,0,0,1,0,6,0,0.0,0.0,0.0,0.0,513.333313,0.0,0,0,1608669041.122631,1608669041.123735,1,0,0,0,0,1.0,0.001104,0.001104,0.001104,2,8,0,0,0,2,1,1,2,1,1,1,0,normal,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
53327.0,1900.0,2.4e-05,3,0,1.0,0.0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,547.0,0.0,0,0,1608669041.137522,1608669041.137546,0,0,0,0,0,1.0,2.4e-05,2.4e-05,2.4e-05,2,9,0,0,0,3,2,2,3,2,1,2,0,normal,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
34411.0,1900.0,0.002694,3,0,1.0,0.0,0,0,1,0,6,0,0.0,0.0,0.0,0.0,513.333313,0.0,0,0,1608669041.232497,1608669041.235191,1,0,0,0,0,1.0,0.002694,0.002694,0.002694,2,10,0,0,0,4,3,3,4,3,1,3,0,normal,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
55437.0,1900.0,2.9e-05,3,0,1.0,0.0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,547.0,0.0,0,0,1608669041.23995,1608669041.239979,0,0,0,0,0,1.0,2.9e-05,2.9e-05,2.9e-05,2,11,0,0,0,5,4,4,5,4,1,4,0,normal,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
546.0,547.0,3.1e-05,0,0,1.0,0.0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,114.0,0.0,0,0,1608669084.815406,1608669084.815437,0,0,0,0,0,1.0,3.1e-05,3.1e-05,3.1e-05,2,12,0,0,0,6,2,2,6,2,2,2,0,normal,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
55704.0,1900.0,4.3e-05,1,0,1.0,0.0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,179.0,0.0,0,0,1608669087.863466,1608669087.863509,1,0,0,0,0,1.0,4.3e-05,4.3e-05,4.3e-05,2,13,0,0,0,18,8,8,18,8,1,8,0,normal,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
58631.0,3614.0,0.0,1,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,466.0,0.0,0,0,1608669089.129812,1608669089.129812,0,0,0,0,0,1.0,0.0,0.0,0.0,2,11,0,0,0,17,3,3,17,1,1,1,0,normal,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1900.0,1900.0,4.004199,3,0,1.0,0.0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,176.0,0.0,1,0,1608669098.480141,1608669102.48434,2,0,0,0,0,1.0,4.004199,4.004199,4.004199,2,14,0,0,0,22,8,8,22,8,1,8,0,normal,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3603.0,55704.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,263.0,0.0,2,0,1608669102.884776,1608669102.884776,3,0,0,0,0,1.0,0.0,0.0,0.0,2,12,0,0,0,4,19,19,4,1,3,3,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
46352.0,55704.0,0.0,2,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,467.0,0.0,2,0,1608669103.060076,1608669103.060076,3,0,0,0,0,1.0,0.0,0.0,0.0,2,13,0,0,0,5,20,20,5,1,1,4,0,normal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3437.0,55704.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,263.0,0.0,0,0,1608669103.88809,1608669103.88809,0,0,0,0,0,1.0,0.0,0.0,0.0,2,14,0,0,0,2,21,21,2,1,2,3,0,normal,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3179.0,55704.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,262.0,0.0,2,0,1608669104.887989,1608669104.887989,3,0,0,0,0,1.0,0.0,0.0,0.0,2,15,0,0,0,3,22,22,3,1,2,2,0,normal,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3437.0,1900.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,263.0,0.0,1,0,1608669106.246013,1608669106.246013,2,0,0,0,0,1.0,0.0,0.0,0.0,2,16,0,0,0,3,23,23,3,1,3,4,0,normal,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3603.0,1900.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,263.0,0.0,1,0,1608669106.246521,1608669106.246521,2,0,0,0,0,1.0,0.0,0.0,0.0,2,17,0,0,0,5,24,24,5,1,4,4,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3179.0,1900.0,0.0,0,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,262.0,0.0,1,0,1608669106.247024,1608669106.247024,2,0,0,0,0,1.0,0.0,0.0,0.0,2,18,0,0,0,4,25,25,4,1,3,3,0,normal,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
35311.0,1900.0,0.0,2,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,467.0,0.0,1,0,1608669106.25081,1608669106.25081,2,0,0,0,0,1.0,0.0,0.0,0.0,2,19,0,0,0,6,26,26,6,1,1,5,0,normal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
53124.0,1900.0,3.4e-05,1,0,1.0,0.0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,179.0,0.0,0,0,1608669110.107882,1608669110.107916,0,0,0,0,0,1.0,3.4e-05,3.4e-05,3.4e-05,2,15,0,0,0,38,9,9,38,10,1,9,0,normal,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
44898.0,1900.0,0.0,1,0,64.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,466.0,0.0,0,0,1608669112.660061,1608669112.660061,1,0,0,0,0,1.0,0.0,0.0,0.0,2,20,0,0,0,29,8,8,29,10,1,3,0,normal,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
44262.0,49152.0,0.017703,3,0,64.0,64.0,0,0,1,0,6,5,17832.0,14480.0,2803640.0,711377329.0,81.5,335.399994,0,0,1608669112.653212,1608669112.670915,1,0,0,0,0,1.0,0.017703,0.017703,0.017703,2,1,0,0,0,28,7,8,30,1,1,3,0,normal,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
35979.0,8995.0,1.023279,3,0,64.0,64.0,0,0,0,0,6,5,16540.0,5792.0,3865920858.0,3722263428.0,79.833336,284.0,1,0,1608669112.669342,1608669113.692621,2,0,0,0,0,1.0,1.023279,1.023279,1.023279,2,2,0,0,0,30,5,5,31,1,1,2,0,normal,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
56440.0,8147.0,1.020862,3,0,64.0,64.0,0,0,0,0,6,5,16548.0,5792.0,2506136976.0,1172655964.0,80.0,284.600006,1,0,1608669113.687122,1608669114.707984,2,0,0,0,0,1.0,1.020862,1.020862,1.020862,2,3,0,0,0,31,6,6,32,1,1,2,0,normal,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
45518.0,49152.0,0.017593,3,0,64.0,64.0,0,0,1,0,6,5,17828.0,14480.0,3382475460.0,267637985.0,81.333336,335.0,0,0,1608669115.070574,1608669115.088167,1,0,0,0,0,1.0,0.017593,0.017593,0.017593,2,5,0,0,0,9,33,33,9,1,1,6,0,normal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
36897.0,8441.0,1.016075,3,0,64.0,64.0,0,0,0,0,6,5,16548.0,5792.0,1715548088.0,122959074.0,80.0,284.600006,1,0,1608669114.703753,1608669115.719828,2,0,0,0,0,1.0,1.016075,1.016075,1.016075,2,4,0,0,0,32,4,4,33,1,1,1,0,normal,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
